Unnamed: 0.1,Unnamed: 0,id,tweet_text,Sentiment,Sentiment2,Sentiment3,majority_sentiment,cleaned_text,hashtags,users_mentioned,processed_text
650,650,23975,"Tolles Format und einen guten Endspurt euch 
GrueneBW
@GrueneBW
 · 12. März 2021
Jetzt geht's los mit Tag 2 unseres Wahlkampf-Endspurts.
Den Auftakt macht Verkehrsminister @WinneHermann.
Kommt rein und stellt eure Fragen. https://endspurt.gruene-bw.de

Alle die keine Antwort im Stream bekommen, erhalten über unser Tool eine schriftliche Antwort.
4
1
26",1,1,1,1,tolles format und einen guten endspurt euch gruenebw märz jetzt geht s los mit tag unseres wahlkampf endspurts den auftakt macht verkehrsminister kommt rein und stellt eure fragen alle die keine antwort im stream bekommen erhalten über unser tool eine schriftliche antwort,[],"['gruenebw', 'winnehermann']",tolles format endspurt gruenebw los wahlkampf endspurts auftakt macht verkehrsminister rein stellt fragen antwort stream bekommen erhalten tool schriftliche antwort
651,651,40750,"Maris Hellrand
@marishellrand
 · 13. Jan. 2021
President @KerstiKaljulaid is asking @kajakallas to form a new government for #Estonia
1
1
27",3,3,3,3,maris hellrand jan president is asking to form a new government for #estonia,['#estonia'],"['marishellrand', 'kerstikaljulaid', 'kajakallas']",maris hellrand president asking form new government
652,652,3844,"Diese Bundestagswahl ist eine Richtungswahl. Es darf kein Weiter so geben. Die nächste Bundesregierung muss eine Klimaregierung werden. So ist es! ⁦
@ABaerbock
⁩ 
5
23
185",3,3,3,3,diese bundestagswahl ist eine richtungswahl es darf kein weiter so geben die nächste bundesregierung muss eine klimaregierung werden so ist es,[],['abaerbock'],bundestagswahl richtungswahl geben nächste bundesregierung klimaregierung
653,653,1835,"Gleich spreche ich bei einem #CSUlive über die Zukunft der EU-US-Beziehungen: https://csu.de/csu-live/csu-live-expert-20210119/…

#Inauguration2021
csu.de
CSU-Live EXPERT 20210119
1
1
6",3,3,3,3,gleich spreche ich bei einem #csulive über die zukunft der eu us beziehungen #inauguration csu de csu live expert,"['#csulive', '#inauguration2021']",[],gleich spreche zukunft eu us beziehungen csu csu expert
654,654,35144,"Es wird beim #Klimaschutz viel über Ziele gesprochen, aber wir müssen jetzt anpacken und das Notwendige tun. Wie genau mein Plan für Klimaschutz & Klimaneutralität aussieht, habe ich im #WWFthink-Spezial deutlich gemacht.
WWF Deutschland
@WWF_Deutschland
 · 1. Sep.
Wie will @OlafScholz Deutschland bei #Klimaschutz & Klimaneutralität auf Kurs bringen? Wie sieht er den Schutz der #Artenvielfalt & nachhaltiges Wirtschaften? Antworten vom @spdde-Kanzlerkandidaten gibt es jetzt, bei #WWFThink https://youtu.be/InD3NooWQqQ @VollmarWWF, @VanessaKlocke
Diesen Thread anzeigen
89
89
374",3,3,3,3,es wird beim #klimaschutz viel über ziele gesprochen aber wir müssen jetzt anpacken und das notwendige tun wie genau mein plan für klimaschutz klimaneutralität aussieht habe ich im #wwfthink spezial deutlich gemacht wwf deutschland sep wie will deutschland bei #klimaschutz klimaneutralität auf kurs bringen wie sieht er den schutz der #artenvielfalt nachhaltiges wirtschaften antworten vom kanzlerkandidaten gibt es jetzt bei #wwfthink diesen thread anzeigen,"['#klimaschutz', '#wwfthink', '#klimaschutz', '#artenvielfalt', '#wwfthink']","['wwf_deutschland', 'olafscholz', 'spdde', 'vollmarwwf', 'vanessaklocke']",ziele gesprochen anpacken notwendige genau plan klimaschutz klimaneutralität aussieht spezial deutlich gemacht wwf deutschland sep deutschland klimaneutralität kurs bringen sieht schutz nachhaltiges wirtschaften antworten kanzlerkandidaten
655,655,5205,"Presseinfo
@JM_Luczak
: #Impfpass-Fälschungen: Gesetzentwurf der CDU/CSU hat @BMJV_Bund aus Lethargie gerissen
cducsu.de
Impfpass-Fälschungen: Gesetzentwurf der CDU/CSU hat Justizministerium aus Lethargie gerissen
Das Bundesjustizministerium hat heute bekanntgegeben, dass die Strafbarkeit bei der Fälschung von Impfpässen neu geregelt werden soll. Zuvor hatte die CDU/CSU-Bundestagsfraktion in eigener In...
8
9
24",2,3,3,3,presseinfo #impfpass fälschungen gesetzentwurf der cdu csu hat aus lethargie gerissen cducsu de impfpass fälschungen gesetzentwurf der cdu csu hat justizministerium aus lethargie gerissen das bundesjustizministerium hat heute bekanntgegeben dass die strafbarkeit bei der fälschung von impfpässen neu geregelt werden soll zuvor hatte die cdu csu bundestagsfraktion in eigener in,['#impfpass'],"['jm_luczak', 'bmjv_bund']",presseinfo fälschungen gesetzentwurf cdu csu lethargie gerissen cducsu impfpass fälschungen gesetzentwurf cdu csu justizministerium lethargie gerissen bundesjustizministerium bekanntgegeben strafbarkeit fälschung impfpässen neu geregelt zuvor cdu csu bundestagsfraktion eigener
656,656,20337,"Die eingetragenen #Lebenspartnerschaften hatten viele Mütter und Väter - aber das Gesetz hatte einen Paten 
@Volker_Beck
 Glückwunsch 
inforadio
@rbbinforadio
 · 16. Feb. 2021
Am 16.2.2001 wurde das Gesetz über die eingetragene #Lebenspartnerschaft erlassen. ""Ich habe heute das Gefühl, wir haben die Mehrheit der Gesellschaft im Rücken"", sagt @Volker_Beck. https://inforadio.de/programm/schema/sendungen/int/202102/16/526060.html…
8
4
52",1,1,1,1,die eingetragenen #lebenspartnerschaften hatten viele mütter und väter aber das gesetz hatte einen paten glückwunsch inforadio feb am wurde das gesetz über die eingetragene #lebenspartnerschaft erlassen ich habe heute das gefühl wir haben die mehrheit der gesellschaft im rücken sagt,"['#lebenspartnerschaften', '#lebenspartnerschaft']","['volker_beck', 'rbbinforadio', 'volker_beck']",eingetragenen mütter väter gesetz paten inforadio feb wurde gesetz eingetragene erlassen gefühl mehrheit gesellschaft rücken
657,657,44516,"„Ich bin richtig glücklich, dass die SPD eine Regierung unter 
@OlafScholz
 als Kanzler führen kann“, sagt 
@NowaboFM
 live bei RTL. „Viele haben SPD gewählt, weil sie sozial gerechte Politik wollen.“
7
15
191",1,1,1,1,ich bin richtig glücklich dass die spd eine regierung unter als kanzler führen kann sagt live bei rtl viele haben spd gewählt weil sie sozial gerechte politik wollen,[],"['olafscholz', 'nowabofm']",richtig glücklich spd regierung kanzler führen rtl spd gewählt sozial gerechte politik
658,658,3418,"Viele Menschen im Land wissen, dass wir Veränderung brauchen. #allesistdrin
BÜNDNIS 90/DIE GRÜNEN
@Die_Gruenen
 · 20. Juni 2021
""Ich habe das Gefühl, dass die Union die zentralen Probleme unserer Zeit verdrängt: die wachsende soziale Ungleichheit oder die Klimakrise. Und sie vergisst ganz viele Menschen in diesem Land."", sagt @MiKellner bei @ntvde https://n-tv.de/22631123
2
7
60",2,3,2,2,viele menschen im land wissen dass wir veränderung brauchen #allesistdrin bündnis die grünen juni ich habe das gefühl dass die union die zentralen probleme unserer zeit verdrängt die wachsende soziale ungleichheit oder die klimakrise und sie vergisst ganz viele menschen in diesem land sagt bei,['#allesistdrin'],"['die_gruenen', 'mikellner', 'ntvde']",menschen land wissen veränderung bündnis grünen gefühl union zentralen probleme verdrängt wachsende soziale ungleichheit klimakrise vergisst menschen land
659,659,22403,"Das ist ein Problem, was zu einem massiven Risiko für Kinder und Eltern führt. Wenn Ältere geimpft sind, steigt Risiko Umgeimpfter stark, weil Schutzmassnahmen entfallen da Gesamtinzidenz nicht hoch ist. Dabei riskieren 7% der Kinder und 14% der Kinder #LongCovid
Malte Kreutzfeldt
@MKreutzfeldt
 · 13. Apr.
Wenn 25 % geschützt sind, bezieht sich die Inzidenz also nur noch auf die verbliebenen 75 %. In dieser Gruppe entspricht eine Gesamt-Inzidenz von 100 dann einer faktischen Inzidenz von 133. Das Risiko für die Ungeimften steigt bei gleichem Grenzwert also permanent an. [11/11]
Diesen Thread anzeigen
376
587
2.892",2,3,3,3,das ist ein problem was zu einem massiven risiko für kinder und eltern führt wenn ältere geimpft sind steigt risiko umgeimpfter stark weil schutzmassnahmen entfallen da gesamtinzidenz nicht hoch ist dabei riskieren der kinder und der kinder #longcovid malte kreutzfeldt apr wenn geschützt sind bezieht sich die inzidenz also nur noch auf die verbliebenen in dieser gruppe entspricht eine gesamt inzidenz von dann einer faktischen inzidenz von das risiko für die ungeimften steigt bei gleichem grenzwert also permanent an diesen thread anzeigen,['#longcovid'],['mkreutzfeldt'],problem massiven risiko kinder eltern führt ältere geimpft steigt risiko umgeimpfter stark schutzmassnahmen entfallen gesamtinzidenz hoch riskieren kinder kinder malte kreutzfeldt apr geschützt bezieht inzidenz verbliebenen gruppe entspricht gesamt inzidenz faktischen inzidenz risiko ungeimften steigt gleichem grenzwert permanent
660,660,34985,"Es ist unsere Aufgabe, eine Zukunft zu schaffen, die für alle und nicht nur für einige gut ist. Wir kennen den Weg und haben konkrete Ideen, wie wir sie umsetzen können. Das müssen wir den Menschen nun zeigen. #PGS21 
@JustinTrudeau
 @HelleThorning_S
36
20
100",1,3,1,1,es ist unsere aufgabe eine zukunft zu schaffen die für alle und nicht nur für einige gut ist wir kennen den weg und haben konkrete ideen wie wir sie umsetzen können das müssen wir den menschen nun zeigen #pgs,['#pgs21'],"['justintrudeau', 'hellethorning_s']",aufgabe zukunft schaffen kennen konkrete ideen umsetzen menschen zeigen
661,661,30997,"Treibt Moskau den #Gaspreis absichtlich in die Höhe?
@handelsblatt
 heute.Das Problem ist, dass die Energiepolitik nach wie vor nationalstaatliche Angelegenheit ist. Wir brauchen endlich einen echten europäischen Energiebinnenmarkt anstatt eines Flickenteppichs nationaler Märkte.
2
2
5",2,3,3,3,treibt moskau den #gaspreis absichtlich in die höhe heute das problem ist dass die energiepolitik nach wie vor nationalstaatliche angelegenheit ist wir brauchen endlich einen echten europäischen energiebinnenmarkt anstatt eines flickenteppichs nationaler märkte,['#gaspreis'],['handelsblatt'],treibt moskau absichtlich höhe problem energiepolitik nationalstaatliche angelegenheit endlich echten europäischen energiebinnenmarkt anstatt flickenteppichs nationaler märkte
662,662,9263,"Schritt für Schritt...
Senatsverwaltung für Stadtentwicklung und Wohnen
 · 27. Aug.
Heute feierten wir Richtfest im Weddinger Schwyzer Kiez. 148 #Wohnungen baut die Gesobau hier. Rund die Hälfte davon sind #Sozialwohnungen. 
Senator Scheel: ""Ich freue mich vor allem über die größeren Wohnungen, die hier entstehen. Diese werden dringend für Familien gebraucht.“
1
3
7",1,3,1,1,schritt für schritt senatsverwaltung für stadtentwicklung und wohnen aug heute feierten wir richtfest im weddinger schwyzer kiez #wohnungen baut die gesobau hier rund die hälfte davon sind #sozialwohnungen senator scheel ich freue mich vor allem über die größeren wohnungen die hier entstehen diese werden dringend für familien gebraucht,"['#wohnungen', '#sozialwohnungen']",[],schritt schritt senatsverwaltung stadtentwicklung wohnen feierten richtfest weddinger schwyzer kiez baut gesobau hälfte davon senator scheel größeren wohnungen entstehen dringend familien gebraucht
663,663,38829,"Guten Morgen aus Bordesholm 
Mein Musiktipp für Euch da draußen im digitalen Orbit ist von 
Stephan Sulke - Ein vergilbtes Stück Papier
 https://youtu.be/awtzdT8_Ggw via 
@YouTube
Schönen Dienstag ;-)
youtube.com
Ein vergilbtes Stück Papier
Provided to YouTube by Universal Music GroupEin vergilbtes Stück Papier · Stephan SulkeThe Best Of Stephan Sulke Vol.2℗ An Electrola recording; ℗ 1977 Univer...
1
5",1,1,1,1,guten morgen aus bordesholm mein musiktipp für euch da draußen im digitalen orbit ist von stephan sulke ein vergilbtes stück papier via schönen dienstag youtube com ein vergilbtes stück papier provided to youtube by universal music groupein vergilbtes stück papier stephan sulkethe best of stephan sulke vol an electrola recording univer,[],['youtube'],bordesholm musiktipp draußen digitalen orbit stephan sulke vergilbtes stück papier via schönen dienstag youtube vergilbtes stück papier provided youtube universal music groupein vergilbtes stück papier stephan sulkethe best stephan sulke vol electrola recording univer
664,664,41332,"Heute war ich bei der 
@chariteberlin
 zu Besuch und habe diesen Pin geschenkt bekommen. 
Er wurde von Mitarbeiter*innen einer COVID-Station erstellt. Die Blätter stehen für die Menschen, die gerettet werden konnten, die Vögel für die Verstorbenen. Eine schöne Art zu Erinnern 
19
321",1,1,1,1,heute war ich bei der zu besuch und habe diesen pin geschenkt bekommen er wurde von mitarbeiter innen einer covid station erstellt die blätter stehen für die menschen die gerettet werden konnten die vögel für die verstorbenen eine schöne art zu erinnern,[],['chariteberlin'],besuch pin geschenkt bekommen wurde mitarbeiter covid station erstellt blätter stehen menschen gerettet konnten vögel verstorbenen schöne art erinnern
666,666,15688,"Nach Jahren ideologischer Hirnwäsche ist nichts mehr zu erwarten! - Meine Rede im deutschen Bundestag https://youtu.be/WpVew6PtjGs via 
@YouTube
youtube.com
Nach Jahren ideologischer Hirnwäsche ist nichts mehr zu erwarten! -...
Beim Neubau von Schulen mangelt es nicht am Geld, sondern am politischen Willen. Wo SPD, Grüne, Linke und Union stetig klagen, stellt sich die Frage, was sie...
2
21
73",2,2,2,2,nach jahren ideologischer hirnwäsche ist nichts mehr zu erwarten meine rede im deutschen bundestag via youtube com nach jahren ideologischer hirnwäsche ist nichts mehr zu erwarten beim neubau von schulen mangelt es nicht am geld sondern am politischen willen wo spd grüne linke und union stetig klagen stellt sich die frage was sie,[],['youtube'],ideologischer hirnwäsche erwarten rede deutschen bundestag via youtube ideologischer hirnwäsche erwarten neubau schulen mangelt geld politischen willen spd grüne linke union stetig klagen stellt frage
667,667,29095,"Was für eine Wahnsinns-Ideologie,die dutzende unschuldige Opfer fordert. #ISIS & Islamismus verbreiten nichts als Angst & Terror. Wir trauern mit den Angehörigen der Opfer von #Kabul. 
Danke an die Soldaten der Bundeswehr für den beispiellosen Einsatz! #KabulAiport #Kabul_Airport
14
33
141",2,2,2,2,was für eine wahnsinns ideologie die dutzende unschuldige opfer fordert #isis islamismus verbreiten nichts als angst terror wir trauern mit den angehörigen der opfer von #kabul danke an die soldaten der bundeswehr für den beispiellosen einsatz #kabulaiport #kabul airport,"['#isis', '#kabul', '#kabulaiport', '#kabul_airport']",[],wahnsinns ideologie dutzende unschuldige opfer fordert islamismus verbreiten angst terror trauern angehörigen opfer soldaten bundeswehr beispiellosen einsatz airport
668,668,1203,"Ist das gerecht? Wohl keine „Härteleistungen“ für #Würzburg-Opfer!

Weil die Ermittler trotz der „Allahu-Akbar“-Rufe bislang kein zweifelsfreies islamistisches Hauptmotiv erkennen wollen, werden die Gelder wohl nicht ausgezahlt.

https://afdkompakt.de/2021/07/05/ist-das-gerecht-wohl-keine-haerteleistungen-fuer-wuerzburg-opfer/…

#afd #abernormal
21
119
300",2,2,2,2,ist das gerecht wohl keine härteleistungen für #würzburg opfer weil die ermittler trotz der allahu akbar rufe bislang kein zweifelsfreies islamistisches hauptmotiv erkennen wollen werden die gelder wohl nicht ausgezahlt #afd #abernormal,"['#würzburg', '#afd', '#abernormal']",[],gerecht wohl härteleistungen opfer ermittler trotz allahu akbar rufe bislang zweifelsfreies islamistisches hauptmotiv erkennen gelder wohl ausgezahlt
669,669,14004,"Vielen Dank 
@Cha_Knobloch
 für Ihre wichtigen Worte auf dem Parteitag von 
@Die_Gruenen
 #dBDK21 Die Sicherheit von Jüdinnen und Juden in Deutschland - mit unserer Geschichte: sie muss Staatsräson sein.
Till Steffen
@till_steffen
 · 12. Juni
„Ich liebe dieses Land und ich bitte Sie, dass Freiheit, Toleranz und Zusammenhalt in Deutschland eine Zukunft haben.“
Ernste Mahnung von Charlotte Knobloch auf der #dBDK21 
⁦@Die_Gruenen⁩
3
5
87",1,1,1,1,vielen dank für ihre wichtigen worte auf dem parteitag von #dbdk die sicherheit von jüdinnen und juden in deutschland mit unserer geschichte sie muss staatsräson sein till steffen juni ich liebe dieses land und ich bitte sie dass freiheit toleranz und zusammenhalt in deutschland eine zukunft haben ernste mahnung von charlotte knobloch auf der #dbdk,"['#dbdk21', '#dbdk21']","['cha_knobloch', 'die_gruenen', 'till_steffen', 'die_gruenen']",wichtigen worte parteitag sicherheit jüdinnen juden deutschland geschichte staatsräson till steffen liebe land bitte freiheit toleranz zusammenhalt deutschland zukunft ernste mahnung charlotte knobloch
